order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,ingest_date
234c056c50619f48da64f731c48242b4,1,0bbb557651f08b3c732d9836de4d0bc3,cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-08-23 03:15:15,59.99,15.72,2026-01-01
23f553848a03aaab35bb3f9f87725125,1,cac9e5692471a0700418aa3400b9b2b1,36890be00bbfc1cdb9a4a38a6af05a69,2018-06-15 09:31:23,99.20,18.57,2026-01-01
248ff7b41bfa395f5ee828720889e664,1,abaf51d7a67cc363c8da7ae77d15ecdb,23ff42c4bf1f8f16cddb19d8b972974a,2017-11-23 13:31:17,24.90,16.79,2026-01-01
258f2e5dd769d9314b349f5650005dcc,1,5994a2fdff4b0f9ca4376c4226adb442,33a17d60c64393351ebf1ef860f4e0f2,2018-02-08 11:10:37,129.97,35.43,2026-01-01
25b6b32773813a83fe535d412fa6e805,1,9a2e821cfc513051382e27606ab3325c,3d871de0142ce09b7081e2b9d1733cb1,2017-11-30 17:55:23,79.00,28.95,2026-01-01
25d47ee9a060a0359e8a10a858fc39a1,1,165f86fe8b799a708a20ee4ba125c289,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-12-28 02:11:17,166.99,23.49,2026-01-01
25ebb07a1069a75d3cb9baf0a94f22d0,1,feeed1b9f26cce6eb3cb81af65eddd9e,381c83fdca332ea6afd896da20bf6e4a,2018-07-26 09:19:18,182.00,19.42,2026-01-01
25f4376934e13d3508486352e11a5db0,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-05-22 01:17:39,69.90,12.43,2026-01-01
263ba12390d0fbce329dd16da8cd20f8,1,c5fff00bf5f821911d676badbb286675,da8622b14eb17ae2831f4ac5b9dab84a,2018-06-22 10:21:32,134.90,12.43,2026-01-01
265f4e28ef8cf69f8445e2951bbe7343,1,7e0dc102074f8285580c9777f79c90cf,e26901d5ab434ce92fd9b5c256820a4e,2017-03-15 00:33:11,39.90,24.84,2026-01-01
267e5fff0e80197e6553c5596ed81dbd,1,634256dbcd184b3757ffd7632c9fe52a,42b729f859728f5079499127a9c2ef37,2018-07-24 12:03:54,27.90,7.46,2026-01-01
26e7beff0239dc6ed3a8f2bb5972911c,1,03e931f387c2dd5b006aecdb12515b2e,1900267e848ceeba8fa32d80c1a5f5a8,2018-01-26 15:38:22,53.00,12.71,2026-01-01
2711a938db643b3f0b62ee2c8a2784aa,1,ad1128daf194f4b6ac4256e16233497c,1ca7077d890b907f89be8c954a02686a,2017-12-29 02:15:31,45.00,14.10,2026-01-01
2728209b1b0553533bce4afc52716b60,1,b573e2860f2732edf610345956e81bb9,165fc07beebdcb6190fba8a06db2a449,2017-11-01 02:56:19,175.00,16.99,2026-01-01
2728209b1b0553533bce4afc52716b60,2,b573e2860f2732edf610345956e81bb9,165fc07beebdcb6190fba8a06db2a449,2017-11-01 02:56:19,175.00,16.99,2026-01-01
275950acf4956dfc3d23514eb61f1d9b,1,36f60d45225e60c7da4558b070ce4b60,88460e8ebdecbfecb5f9601833981930,2018-02-20 15:50:37,67.90,12.61,2026-01-01
27a78fdbe7b915a0596af3a5803a41cb,1,ed5122a6a757a4fea8f32a6fb95a5135,fdb9095204a334cd8872252ffec6f2db,2018-05-16 16:30:56,110.00,13.21,2026-01-01
27a78fdbe7b915a0596af3a5803a41cb,2,ed5122a6a757a4fea8f32a6fb95a5135,fdb9095204a334cd8872252ffec6f2db,2018-05-16 16:30:56,110.00,13.21,2026-01-01
27f9fff9f14236589804b62bce39f526,1,ed6d2fe9a24cfdfd0f4c40094db5145b,83e197e95a1bbabc8c75e883ed016c47,2017-07-11 17:36:57,122.50,18.11,2026-01-01
2807d0e504d6d4894d41672727bc139f,1,6893767814d1ac82a81bcd365e1cc918,8b321bb669392f5163d04c59e235e066,2018-02-08 20:50:22,9.50,7.78,2026-01-01
287c56aa824d8d1ea40246ad12013f62,1,4ff38de0673d41a0da1499e300720ef6,5b07547f10dd980738a1a27f685af669,2018-08-08 10:45:12,69.90,13.15,2026-01-01
28b2d19e3d604381f30089a68a4e0831,1,48bc0b16a79dc0d94adfb679e1f6e965,b83cedfb587e7911540e3f576d6917ce,2018-05-04 14:53:31,66.99,11.15,2026-01-01
28fa410eec232354726af94904c6fa9b,1,61a53738adc5c0e8d243553320f9ba1c,7c67e1448b00f6e969d365cea6b010ab,2018-04-03 03:48:59,79.97,20.60,2026-01-01
2978901accabf6eef42711d8133a62f1,1,22c051b01971f34702857840a0e03fab,f5a590cf36251cf1162ea35bef76fe84,2017-11-29 14:49:06,199.99,23.98,2026-01-01
2b0ff3c2ec4265091bba2e1e5d9aa762,1,674d9e3c3964c35239687c920b19a307,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-05-18 19:10:18,29.99,7.78,2026-01-01
2b0ff3c2ec4265091bba2e1e5d9aa762,2,674d9e3c3964c35239687c920b19a307,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-05-18 19:10:18,29.99,7.78,2026-01-01
2b0ff3c2ec4265091bba2e1e5d9aa762,3,674d9e3c3964c35239687c920b19a307,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-05-18 19:10:18,29.99,7.78,2026-01-01
2b72a32a2c3e93fa260ca7655073886f,1,cc3181a81384b6fc34602d49cb6068a6,e882b2a25a10b9c057cc49695f222c19,2018-04-25 08:15:16,1148.00,107.43,2026-01-01
2ba4074f243f2ec78961779a7c89b1c3,1,29427de7f8a9ee983d9dbc51cec569b4,7a67c85e85bb2ce8582c35f2203ad736,2017-07-03 03:45:23,99.99,17.95,2026-01-01
2babe10ce6bcb68b1e3bd35e24424466,1,c985e917daf44dfe2779833209017098,95ec4458365c4d11f452ccf538377619,2018-08-15 23:05:11,18.90,7.39,2026-01-01
2c3a5e5f5bc3ae78ed5748461e62d47d,1,d8de812ed5d981fc6a3984f4caa2aa05,54a1852d1b8f10312c55e906355666ee,2018-01-26 19:36:30,59.99,9.74,2026-01-01
2cb414479754a8e1ed07eed0ccfc0778,1,98600823ba81f3ba76386dac7c31ee06,abe42c5d03695b4257b5c6cbf4e6784e,2018-06-11 10:49:57,399.00,39.48,2026-01-01
2ce1ad82022c1ba30c2079502ac725aa,1,f35927953ed82e19d06ad3aac2f06353,669ae81880e08f269a64487cfb287169,2017-08-17 04:15:29,115.00,15.56,2026-01-01
2d5cdc856665603f1580e3586bde89a5,1,9ddd762ee8a13576a809dc66f22aa2b5,da8622b14eb17ae2831f4ac5b9dab84a,2018-02-05 17:57:55,199.90,17.03,2026-01-01
2d816b6a11ddd3843f307d1333321091,1,4c82c8d31845d751d797debc3d03697f,ce27a3cc3c8cc1ea79d11e561e9bebb6,2017-08-28 19:06:03,18.90,7.78,2026-01-01
2d8f8f85abccae68275f423d878f2b7e,1,e5ae72c62ebfa708624f5029d609b160,9c0e69c7bf2619675bbadf47b43f655a,2018-03-06 09:56:35,61.90,16.19,2026-01-01
2d9ea2efa410b1efd6bbd47d126819b6,1,9df634af5c467f3b07f3d92f7765aa64,8bd0f31cf0a614c658f6763bd02dea69,2018-02-23 01:47:38,82.00,16.82,2026-01-01
2e1b28b55908e9904e59370fa0ecbb8e,1,781afe929e3016a667f5f439afd55fce,08633c14ef2db992c11f840f04fad4cd,2017-12-27 14:13:23,107.90,21.56,2026-01-01
2ed75ffbf396fcdc6341f17d1a16ef5d,1,fcf41b0fb1a95c8f66330d698d55a532,850f4f8af5ea87287ac68de36e29107f,2017-12-18 21:11:32,79.00,9.37,2026-01-01
2edfd6d1f0b4cd0db4bf37b1b224d855,1,30469bb5ea377eae7121981e2f0778e4,80e6699fe29150b372a0c8a1ebf7dcc8,2017-06-21 03:05:45,113.00,28.15,2026-01-01
2f246ee329fce6932458bc7a10625d2a,1,060109450b2f49e4d5c4fdfd3d8ebc34,f8db351d8c4c4c22c6835c19a46f01b0,2017-06-01 18:45:10,24.90,16.79,2026-01-01
2f4545bda1b1c794a9a35a3fbe4257ba,1,7b31b39ebebeb8282009c48e5587b1d0,7a67c85e85bb2ce8582c35f2203ad736,2018-05-18 14:55:29,94.99,23.24,2026-01-01
302e27012670f8e2db4418e6c619f54c,1,a77453f011b20e66aec0d64f59106fbf,7178f9f4dd81dcef02f62acdf8151e01,2018-02-27 08:35:28,79.90,17.00,2026-01-01
305b0101ce8f8fd2d7b32f7480340018,1,de607575b49bac3e75ff4e11bd3d3c11,827f8f69dfa529c561901c4f2e0f332f,2017-05-05 18:45:15,29.90,14.52,2026-01-01
31426d292a5d34315a18ac11d6eef7eb,1,ef703385b2707af7f9af3e185679811c,a3e9a2c700480d9bb01fba070ba80a0e,2018-01-26 19:36:36,79.00,13.57,2026-01-01
315ab79b5d15b5e9304d729579d36a42,1,e3e8e08714c40e0101bd225f06bf4fef,f8db351d8c4c4c22c6835c19a46f01b0,2017-03-16 11:45:28,23.90,10.96,2026-01-01
31b157fa9491800710e3feeb482ccee9,1,5113c9a5037013b0a750444df6dec60f,54a1852d1b8f10312c55e906355666ee,2017-12-18 00:05:01,109.90,12.47,2026-01-01
31ef15cb5a3faa4df17e96b09cd8c1a1,1,da023890ca0515244ea89dc905faceba,8b321bb669392f5163d04c59e235e066,2017-12-05 19:31:02,19.90,14.10,2026-01-01
32931b358e8eb9042cf278a4e233321f,1,21fd3b391a97c2fedab9d0efdd183a93,9de4643a8dbde634fe55621059d92273,2017-07-10 04:45:13,488.99,23.91,2026-01-01
32bda40452bf0485c310bca24eb53886,1,8899e549604c83a99da5fd3ec51d955d,ce27a3cc3c8cc1ea79d11e561e9bebb6,2018-07-16 08:45:18,31.99,12.88,2026-01-01
32e4fa9bb468884309b58b9348de70c3,1,6d0d7c2d9a4b8b79dbc12c47c74349dd,709e16e2b25c7474d980076c6bfc4806,2018-07-06 17:31:30,59.00,13.07,2026-01-01
32e4fa9bb468884309b58b9348de70c3,2,6d0d7c2d9a4b8b79dbc12c47c74349dd,709e16e2b25c7474d980076c6bfc4806,2018-07-06 17:31:30,59.00,13.07,2026-01-01
33209e0f87b2ed543a0876812c9c5c40,1,e605538d760f85a1652bc128c724ab31,41b39e28db005d9731d9d485a83b4c38,2018-04-17 15:12:22,159.90,37.05,2026-01-01
338d39656f66d84fdf7b2d9b578121bf,1,8640f0c0e2d0af93274cad7452f80034,01fdefa7697d26ad920e9e0346d4bd1b,2017-06-26 17:10:17,64.90,16.21,2026-01-01
33a3edb84b9df4cb49546859b990ac6d,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2018-02-28 16:10:41,49.90,17.60,2026-01-01
34276839abbc2d596eb36540d36c624c,1,83b00325c13c44245b2c3a2befa62a0e,ad781527c93d00d89a11eecd9dcad7c1,2017-10-10 23:14:17,159.99,57.79,2026-01-01
343076b69aa1f03ee4beb49cf6baee58,1,f1d4ce8c6dd66c47bbaa8c6781c2a923,1f9ab4708f3056ede07124aad39a2554,2017-10-02 11:24:44,174.90,31.97,2026-01-01
3440f090efa1949bc4e9ebd0b89b2b6c,1,0c3256090b6cc52703b152c874827cd7,3985a3c45be355a4c57fde108bfabd1c,2017-01-31 00:34:10,39.90,29.55,2026-01-01
34513ce0c4fab462a55830c0989c7edb,1,f7e0fa615b386bc9a8b9eb52bc1fff76,87142160b41353c4e5fca2360caf6f92,2017-07-19 20:10:08,98.00,16.13,2026-01-01
3480c6733692db0895d7f240dc18d9d6,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2017-10-23 17:14:35,49.00,7.78,2026-01-01
351126ee473c51592cb591efea295181,1,d950221a89e7555306dc5daef996e134,612170e34b97004b3ba37eae81836b4c,2018-07-13 08:35:16,91.99,18.99,2026-01-01
35660aec0cc42b6257e24281ee0e6255,1,aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,2017-04-12 14:55:17,129.60,25.40,2026-01-01
35b7d83c8629ba8d0f718d9d293cf436,1,a60613d36f37a7b27d3344f40f6a7945,ad420dd0c4f92f8af951ac24b86d0cf5,2018-06-27 18:30:32,160.00,19.22,2026-01-01
3606d0126c19d4197f835572f5162c20,1,4aa6014eceb682077f9dc4bffebc05b0,b8bc237ba3788b23da09c0f1f3a3288c,2018-01-31 19:53:22,289.00,46.48,2026-01-01
36530871a5e80138db53bcfd8a104d90,1,ba4bfbf74dbe7ab37e263b9326da0523,f8db351d8c4c4c22c6835c19a46f01b0,2017-05-17 11:45:14,36.90,26.89,2026-01-01
36ebb4199031e72a1fa964549b88c377,1,e7db7c40ea6647c808d48581f1308d88,1d8dbc4f32378d715c717c1c1fc57bae,2018-04-10 08:50:15,109.90,23.35,2026-01-01
37104fd8b73d0691fda9491fe8906808,1,1dceebcc5f23c02ea23e16d5bedca000,4e922959ae960d389249c378d1c939f5,2017-07-18 02:50:37,45.00,16.11,2026-01-01
37104fd8b73d0691fda9491fe8906808,2,1dceebcc5f23c02ea23e16d5bedca000,4e922959ae960d389249c378d1c939f5,2017-07-18 02:50:37,45.00,16.11,2026-01-01
371f13dd168ce30a881e0db8cf3929fb,1,15ae68f4be12b1e7037da33a1ef9753a,2528513dd95219a6013d4d05176e391a,2017-08-31 10:35:17,599.00,66.87,2026-01-01
376a342d70faa7a733b871acc701def8,1,cae79e3b5c787c231543fa415a20b5cc,56642bcb79900e777d68e91915cb4267,2017-12-15 11:58:24,28.00,14.10,2026-01-01
3783e0b4f1ef0985e0d9aca4629f756b,1,fc1d8637c0268af3db482c14b7ef8e75,da8622b14eb17ae2831f4ac5b9dab84a,2018-04-25 20:51:20,149.90,12.14,2026-01-01
37d6c8f1b209eab8d1b6522a1a3e4d88,1,111d0b1e69f349615615113cf6b275fa,6d66611d7c44cc30ce351abc49a68421,2017-12-18 02:54:25,25.90,9.34,2026-01-01
37e32b54f25d2472acbc642f7e539a36,1,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,2017-07-17 14:25:09,84.99,14.34,2026-01-01
38097aba0f729783af8bf48eabf5e496,1,306dcbc0bb646b50b3d86c6803558347,b6d44737c043328708f6749c2dbe50bd,2018-05-07 14:16:59,39.90,17.93,2026-01-01
38097aba0f729783af8bf48eabf5e496,2,306dcbc0bb646b50b3d86c6803558347,b6d44737c043328708f6749c2dbe50bd,2018-05-07 14:16:59,39.90,17.93,2026-01-01
38097aba0f729783af8bf48eabf5e496,3,306dcbc0bb646b50b3d86c6803558347,b6d44737c043328708f6749c2dbe50bd,2018-05-07 14:16:59,39.90,17.93,2026-01-01
38971812f1db9e4a30885e5574dcbe53,1,cbf5cf4e5d906cda4c6d91d5b7b15e8b,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-06-26 17:18:18,149.65,3.14,2026-01-01
38971812f1db9e4a30885e5574dcbe53,2,c5cd81e7dcab1a6baed9cedff7c531ef,d566c37fa119d5e66c4e9052e83ee4ea,2018-06-28 17:18:18,67.90,39.29,2026-01-01
38b7efdf33dd5561f4f5d4f6e07b0414,1,8988d11aace15e3c9e25763c6d87dcf5,891071be6ba827b591264c90c2ae8a63,2017-08-10 18:32:30,29.99,14.10,2026-01-01
38c1e3d4ed6a13cd0cf612d4c09766e9,1,73c92dd0decac87c55334f6ae653ad36,080199a181c46c657dc5aa235411be3b,2018-02-08 16:00:16,179.49,9.45,2026-01-01
38c4ae942b818085578157aabd4abf9e,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-03-22 21:10:32,129.00,54.65,2026-01-01
390d4039e108e33c6a93031f5f3f9e0d,1,3becff10d1deb92b02f2a1ee62a04524,5b8154610ebb21fb90eb587365e673df,2017-11-24 11:56:31,419.00,36.29,2026-01-01
3923e3ade70348985bd2ca389905cf19,1,7bdb28a55646012fb3348058d629d9bc,d23019c84ffae2d5ef2270367b8605fc,2018-03-15 02:30:36,59.90,18.25,2026-01-01
39a0eaa2a980c810beaf68d76e52fa96,1,ef0e165d773ec293c5aeb5470a08b183,7ddcbb64b5bc1ef36ca8c151f6ec77df,2018-03-13 18:10:15,179.99,18.17,2026-01-01
39ca4fbb87367cf7440fc32125b86202,1,72172e982e8b92155069e4201c92c0bb,e9779976487b77c6d4ac45f75ec7afe9,2017-04-28 20:45:16,28.00,10.96,2026-01-01
39e9813f11fbc948f71cfaf189976662,1,0bb7cb61f1957f79dac582ab66ccdc1f,e26901d5ab434ce92fd9b5c256820a4e,2017-05-04 02:15:22,23.90,14.52,2026-01-01
3a830ecb5338f0ff69822d388b64822e,1,bb1865456593db5a35bcc2b23174a09d,04aa0a1c5ce6b222003403a3e11c3cc0,2018-01-30 15:08:06,109.00,98.02,2026-01-01
3acf8c12de0c5a31ce57671e97cb48a1,1,664fa109c2fdc2f1c8f1ec2b6863fe5c,46dc3b2cc0980fb8ec44634e21d2718e,2018-05-17 00:30:32,219.99,16.42,2026-01-01
3ad68235680db3c8a491e0362402fd96,1,97b3b8e8ed22d0ceb3b3c520e806a334,8b321bb669392f5163d04c59e235e066,2018-01-31 08:56:56,14.60,7.78,2026-01-01
3b14820d642ea72e95df3289b6539c1c,1,6b82bdfc88a9241c396addd75f5c8baa,213b25e6f54661939f11710a6fddb871,2018-04-06 13:10:21,75.90,19.50,2026-01-01
3b4ad687e7e5190db827e1ae5a8989dd,1,6026308f343d15d492324e7e35ba5685,966cb4760537b1404caedd472cc610a5,2018-07-04 13:11:09,844.00,21.01,2026-01-01
3b881091c6fc2687191b01c705287c13,1,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018-08-12 22:45:09,170.00,19.34,2026-01-01
3bb580c88504df63102b61f70164fb75,1,fe6a9515d655fa7936b8a7c841039f34,dc317f341ab0e22f39acbd9dbf9b4a1f,2017-09-20 19:25:18,249.90,69.21,2026-01-01
3bbbeac55063ea854a8b5d32a2cbf8b0,1,ba90d9569ff1f3add3d6bc10532688f9,d558ebe531605a1285ab2b1bc3256dfb,2018-06-12 19:11:01,139.00,19.94,2026-01-01
3bc77ce8be27211bac313c2daa402d1a,1,f497ba62f1d6b4f6a3a3266fa8623ad3,6df688df543f90e9b38f4319e75a9d88,2017-04-12 22:50:24,58.20,8.78,2026-01-01
3c333445207b077f35c9e81a7e7c7273,1,e84e2fd4fd9f8789bd8cb6deaca58d30,ba89796db68db180bd389de96b2ff3b6,2018-07-19 14:50:13,59.90,14.73,2026-01-01
3c3fa8869e142a240f57aef59c095f6c,1,d06466afa11453b6450b70992c90ece7,db2956745b3a8e9f3785c99f34b5d25e,2018-05-17 03:50:29,208.00,20.43,2026-01-01
3c9a3ff1e41cb58bb8a24ae6f6eea080,1,0bbdc963004d9b2fd3427ee3c5ae3608,06df0c10d34e459d9672bc77388742eb,2018-05-03 22:15:14,299.00,15.21,2026-01-01
3d087f98b006ae162b5e3b56e7bfdb4a,1,306599a052830af3cfebe42ee7a79dde,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-01-11 11:15:29,55.00,17.64,2026-01-01
3d34d8e3ea34d73617a75deea86ced48,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-12-06 11:13:21,89.90,16.26,2026-01-01
3d4359c9a8031f632995e7923608dd4d,1,9c1f132d460c48b30f756f3585d4a894,921323538c9f1c4e816f2720eac02bea,2018-08-02 15:35:19,119.90,9.59,2026-01-01
3dddd02cc38fbaa0a544a1e928aee40e,1,a70d74f54feefedd8108c45553766340,a6fe7de3d16f6149ffe280349a8535a0,2018-05-30 16:58:18,49.90,12.79,2026-01-01
3ec275bc012162de739c7ab6dcf11677,1,a412a4cce5810a2d4fc9ce36664a929b,8581055ce74af1daba164fdbd55a40de,2017-08-24 11:25:05,75.00,13.08,2026-01-01
3ec2c982a9497e2aa32da12b18ce7266,1,a48a82499de633cdd782856d69789b62,3a3c180dd702a725bd0ba4117689239e,2018-05-10 20:30:24,41.90,35.48,2026-01-01
3ef7c7b43ae449415675a6c34720b78e,1,b15b38f8a24ce6254dfa5bc5a06f18c5,8f580d36c1e9d6fbce95283403c7d447,2018-06-22 12:31:10,383.50,19.82,2026-01-01
3f3913e8c7fd221ac82a34ffa20b93ee,1,880be32f4db1d9f6e2bec38fb6ac23ab,fa40cc5b934574b62717c68f3d678b6d,2018-05-13 22:11:04,44.90,10.66,2026-01-01
3f596c69e8e78788530d898331118c7c,1,2eb384017334e47db9ccf364216799df,98dac6635aee4995d501a3972e047414,2017-11-30 16:34:24,21.15,23.22,2026-01-01
3f849648ffbabb0562c7668f212e3e88,1,7bbf8eb1681f6f8ec4b6f0c1c6934718,a673821011d0cec28146ea42f5ab767f,2018-05-23 08:31:19,69.90,16.46,2026-01-01
3faf126d8a3b0684272791cd3c6cf3fe,1,e4d325bd1eea550509bdbbc5c3301fc1,7178f9f4dd81dcef02f62acdf8151e01,2018-03-06 14:28:09,349.90,18.21,2026-01-01
40001f4b6e1a35f0b99fc4f44078ab27,1,afeeea6271148ee1bb15173b8187c431,53243585a1d6dc2643021fd1853d8905,2017-12-14 17:37:27,189.90,26.36,2026-01-01
403b97836b0c04a622354cf531062e5f,1,638bbb2a5e4f360b71f332ddfebfd672,c4af86330efa7a2620772227d2d670c9,2018-01-12 19:09:04,1299.00,77.45,2026-01-01
407408433ee2a9ed77984aa5a06e2b2e,1,126789406f4159e6f8ceb1910c164fe9,1da3aeb70d7989d1e6d9b0e887f97c23,2017-10-10 11:49:17,59.99,16.18,2026-01-01
409e4a6eadbdc33f16ccf0bda01eec1f,1,17704da54fb7512da5a72cc3b227185e,a416b6a846a11724393025641d4edd5e,2017-09-13 02:44:03,179.90,16.02,2026-01-01
40c5e18f7d112b59b3e5113a59a905b3,1,595fac2a385ac33a80bd5114aec74eb8,ef0ace09169ac090589d85746e3e036f,2018-06-15 10:58:32,119.90,8.78,2026-01-01
40ef667b4259d5f521a0fd1a093d0415,1,4535b0e1091c278dfd193e5a1d63b39f,ba143b05f0110f0dc71ad71b4466ce92,2018-07-17 04:06:09,53.99,9.13,2026-01-01
412fccb2b44a99b36714bca3fef8ad7b,1,d04bbac48960ecb7ea311b00ca6e1cb7,7681ef142fd2c19048da7430856b5588,2018-07-25 11:03:54,102.00,38.88,2026-01-01
418764469a9e73f76f56783c1863bd05,1,f7c98cd8b2d4d3b9a2d1322721e60a5a,e94b64dc6979b302a5a5be1662c83bb6,2018-07-09 20:32:05,124.17,17.80,2026-01-01
4190ab61a7fced69f3ee84d1da1120cc,1,7053ea870121d9f77c255101139dd0e9,4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-12-14 02:36:21,172.50,38.76,2026-01-01
41bb5cee06dbf170878a9ef93ac7e7f5,1,43ee88561093499d9e571d4db5f20b79,23613d49c3ac2bd302259e55c06c050c,2018-05-28 08:52:24,10.90,12.79,2026-01-01
41de3b8bbb80e2cc80c8d446a752d2fb,1,232906919fb046e3d050f8dd336b2634,7f7b8245c336066a1f9933c359f11d77,2018-05-16 04:54:49,8.90,7.71,2026-01-01
41de3b8bbb80e2cc80c8d446a752d2fb,2,232906919fb046e3d050f8dd336b2634,7f7b8245c336066a1f9933c359f11d77,2018-05-16 04:54:49,8.90,7.71,2026-01-01
41f5e1d98c342beaa1234b59c89d9f6b,1,a71d0bc0c279b81bda788ecaca585ca5,4a3ca9315b744ce9f8e9374361493884,2017-08-17 11:04:33,299.00,13.59,2026-01-01
4207ad8e0e4e4070f271c930d25f72d7,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2017-10-18 00:09:13,59.90,17.67,2026-01-01
4207ad8e0e4e4070f271c930d25f72d7,2,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2017-10-18 00:09:13,59.90,17.67,2026-01-01
432aaf21d85167c2c86ec9448c4e42cc,1,72d3bf1d3a790f8874096fcf860e3eff,0bae85eb84b9fb3bd773911e89288d54,2018-03-07 15:10:47,38.25,16.11,2026-01-01
43488f856ed3fa3e7d3f8228755d383b,1,674d9e3c3964c35239687c920b19a307,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-08-07 15:15:19,29.99,25.63,2026-01-01
434d158e96bdd6972ad6e6d73ddcfd22,1,c7df652246ed7b3300aaf46960c141e4,a5cba26a62b8b4d0145b68b841e62e7f,2018-06-13 03:35:15,445.00,63.17,2026-01-01
434d3eec8dd031c322077fb2452e53a0,1,ec72556b5da399d24fe06338e816a9ac,fd386aa7bed2af3c7035c65506c9b4a3,2018-05-10 14:55:47,68.00,8.29,2026-01-01
4380bb6c7d8375926bbea2c8b514dc8c,1,b9023d686fca0dca3ac844814e92e92b,8b321bb669392f5163d04c59e235e066,2018-02-02 21:31:38,21.90,14.10,2026-01-01
43d88b0e949865904334dd5b3ca63f50,1,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,2018-03-26 17:15:42,49.99,8.29,2026-01-01
443a73a22cd4e0078a47c275b358b786,1,90c3564fa89e67d5e1b4898dd43cebc9,2c9e548be18521d1c43cde1c582c6de8,2018-05-18 12:31:08,25.90,18.23,2026-01-01
443a73a22cd4e0078a47c275b358b786,2,90c3564fa89e67d5e1b4898dd43cebc9,2c9e548be18521d1c43cde1c582c6de8,2018-05-18 12:31:08,25.90,18.23,2026-01-01
444ebbf5602b5acdad22e0b4a9951bda,1,0454c95c31d75e5f86c354896a3d9814,2528513dd95219a6013d4d05176e391a,2017-12-05 11:37:34,299.00,73.72,2026-01-01
446e20f85f1b9cf552376d6f31c983b2,1,9e28a904bf99a4b3d1548580a906b3e7,7142540dd4c91e2237acb7e911c4eba2,2018-03-05 04:11:27,59.90,29.21,2026-01-01
44fdca9e41cfd8248c3ac1e369447eff,1,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,2018-07-04 14:30:40,132.20,16.03,2026-01-01
4570fa83dbb31a563e06db0a554b951e,1,7a27d105703555063bfa42ea2bfb32c8,77530e9772f57a62c906e1c21538ab82,2018-03-22 20:31:55,299.00,23.17,2026-01-01
45ac1d4b219993bf334080eac1585166,1,34dc9ba20762290886d4d94d07a102e3,5b925e1d006e9476d738aa200751b73b,2018-01-16 10:09:39,119.00,17.37,2026-01-01
45ed6e85398a87c253db47c2d9f48216,1,75d6b6963340c6063f7f4cfcccfe6a30,cc419e0650a3c5ba77189a1882b7556a,2017-06-15 21:30:18,56.99,14.15,2026-01-01
4630b9ea86d473a936d6dd589cee8b22,1,b61ca163d698bd09698b6876a3e945e6,e45edf75f568ed2f93f78d060e246e25,2018-07-03 16:29:31,22.90,15.26,2026-01-01
4652332a6a0d39960cdec082ef7b52b8,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-05-29 13:53:54,69.90,12.43,2026-01-01
4652332a6a0d39960cdec082ef7b52b8,2,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-05-29 13:53:54,69.90,12.43,2026-01-01
46c22ce0488991c798933effd2b57574,1,a50acd33ba7a8da8e9db65094fa990a4,8581055ce74af1daba164fdbd55a40de,2017-02-10 15:43:18,117.30,22.29,2026-01-01
46f3c70ec2c3e58a0c126aeb5d10d9b9,1,8e630a6101b33d99671d79b67b87052d,2528513dd95219a6013d4d05176e391a,2017-09-15 19:50:23,599.00,96.61,2026-01-01
4709741e829775567b92abc42437b461,1,b4b817e5f2c4efc8253b4b679c653847,972d0f9cf61b499a4812cf0bfa3ad3c4,2018-04-04 22:55:21,94.50,23.24,2026-01-01
476984a30a6929077bedabbefc98ce38,1,2ff995aead9c63a1f37a07b3664ead37,8b9d6eec4a7eb7d0f9d579ce0b38324d,2018-06-26 17:01:07,68.00,30.28,2026-01-01
