customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,ingest_date
be0db8a12224c280772baf2ccb468e5e,6898b2273c4c2e9f697bb597c7df0837,51020,recife,PE,2026-01-01
43831164a0be75b0bd8fd92cc8c6b232,db29571fb751833b8e3d9733d8a93000,12328,jacarei,SP,2026-01-01
241e78de29b3090cfa1b5d73a8130c72,c63e44efa43f3947087aee96b388d949,04658,sao paulo,SP,2026-01-01
6a4ea2081853cd8dd8d7c69cdf86925a,f64ee7b44a9c2170a0db74d6bc3d1ba8,28027,campos dos goytacazes,RJ,2026-01-01
ee4a4b5842e03fbaff366b9459e08b95,4b154e0720d0923cee4489015af0f662,24220,niteroi,RJ,2026-01-01
2d8748fb35d51c2fd273ee67fff78b7a,a3d335d8dd759126b58367c6053bb20a,80010,curitiba,PR,2026-01-01
f7398fc942c8fa80e5419ae52e49f7fb,d01cf8c6c7c836c5dd9320585928f42b,06414,barueri,SP,2026-01-01
62b423aab58096ca514ba6aa06be2f98,9c9242ad7f1b52d926ea76778e1c0c57,18052,sorocaba,SP,2026-01-01
228fa0775b9f2dd5df796a94425f18d2,b8f9ecc7915ce653a1d7ee6dbfe8f54d,06768,taboao da serra,SP,2026-01-01
494dded5b201313c64ed7f100595b95c,f2a85dec752b8517b5e58a06ff3cd937,20780,rio de janeiro,RJ,2026-01-01
a0d430c59b700550f20303fa1d6b2ba4,e17408e3713638b24626610417449cb7,22710,rio de janeiro,RJ,2026-01-01
25175de148ab2040aa6fe34ca5eb0d15,5ba20615a231459a4120721fec77e635,03816,sao paulo,SP,2026-01-01
e28dd4261bed9c7ba89ecaf411b88f7c,b6aa1d5781553afaa244c3e42246d93c,88302,itajai,SC,2026-01-01
d1c40bfb050a09047a4c4426fe9a2893,a3715422134e4c66bae42366fba591e5,32280,contagem,MG,2026-01-01
63d3bc89cf22616c68960d0d11258a5a,ce78d36a92c8c804a0598c086f5dbb54,04943,sao paulo,SP,2026-01-01
35014cd0cb1b0f81a7abee599b4d051d,2ae8fe87f03b04a0154ffa68276432fa,13041,campinas,SP,2026-01-01
d4c5a2a1316f738e72e179d6bb3b6d8f,b0608ebf65dbde33b45973a50e9f8965,04552,sao paulo,SP,2026-01-01
4afc1dcca5fe8926fc97d60a4497f8ab,a464f750556546a0989d9326ec003ccf,08220,sao paulo,SP,2026-01-01
62c4b72afa074a0214ebbca36c89cbcf,a38acbb1f0ca4266b66805e1350f346d,05445,sao paulo,SP,2026-01-01
4e7656e34357b93f14b40c6400ca3f6e,ea870f4fdfd85ac98ab775b76efe3143,23065,rio de janeiro,RJ,2026-01-01
a94259e3111386ff1ae6f1c3712fe6fb,f5cd72e7209640c294bad4d57f4f7772,70297,brasilia,DF,2026-01-01
525bd2d51afa1e21386ca55e0d0e2824,51be608e99a9d07f3dc157ab3f984f2b,38183,araxa,MG,2026-01-01
761df82feda9778854c6dafdaeb567e4,1428917cd397d4f9ac0fde76dd6f2266,69317,boa vista,RR,2026-01-01
e1f67a370030c2c5695ee3f95c44cd90,fed9ae71404fb97d15c821adbe64feab,57082,maceio,AL,2026-01-01
8d7cf6fc4668c48859673a8e0fc8fa6a,007953b3182d5ccc9189a694f5c68163,07084,guarulhos,SP,2026-01-01
a14b17e55f117e4bf24cdd9d0e586c35,d71a769963b2c890c06e83cbed137a43,15500,votuporanga,SP,2026-01-01
a1acf95041edd043087a040e89449636,191525912e1a31a97bf8b481ce852f75,11712,praia grande,SP,2026-01-01
ed034127e0801850ca9162dd9de7a106,ee3575d8ee7cd3251e3efd6f9cf23fea,75071,anapolis,GO,2026-01-01
5232c22d7ed2b631db6b2cab74b2c5f2,ff10e644ac8984d7e9fcafd5adf1b8cd,14090,ribeirao preto,SP,2026-01-01
627b92adad5c3e29a2c4518bfcf13fec,c34829c1ffe2887992efcf51e4e02b31,77405,gurupi,TO,2026-01-01
8afb90a97ee661103014329b1bcea1a2,7ac26eac431c6848694a2de6f0327524,75123,anapolis,GO,2026-01-01
c2ea1149b67ac4b480ff15b3b31110ee,0920c55955b78533a8319ad1d08baa2f,30240,belo horizonte,MG,2026-01-01
1ae196062dab95e434e781a5319f0ab9,02e9109b7e0a985108b43e573b6afb23,04902,sao paulo,SP,2026-01-01
05f92287b410b4a1b426167861698d3e,b512b0686fca0440147aa0709672cd9b,60160,fortaleza,CE,2026-01-01
ff9c535af2f9325df8f3c81f30f60b8b,9da098e9a3edd7f640205f03a340a821,76550,porangatu,GO,2026-01-01
d929280e89af72c9509d90a5912adaa4,c05813a7cd3de5d467c50fb22e52eb2c,13330,indaiatuba,SP,2026-01-01
9e5ce657315b2bdb94033a494041ac25,51cbfa44126505de7a55fb99ba49648b,88132,palhoca,SC,2026-01-01
4a00f00d951c167739888a1f16c56e8e,d02cbb85434c84acabb8e81bbf064d3e,13920,pedreira,SP,2026-01-01
1f184001b4cbba29eb3ddefd7b0a195b,f4089943e1529aefcd2733e1eecf877a,88010,florianopolis,SC,2026-01-01
a2ae1a05b2058776ab0138c75da742f8,9dadf198dd249e1f37323eab5c877c20,78690,nova xavantina,MT,2026-01-01
0d49e6cf6c6049404ab247c5d1ea4aa3,639c0608dce3b89a89bb5a9077dfec48,59071,natal,RN,2026-01-01
e8f72a39e55da80935caccd9abb4d831,a7bebc53acf7b2c31550f06a58076d17,05861,sao paulo,SP,2026-01-01
94f7f1cb719dd707fd437e918d282537,977136c10acb01bd9cecb7d18ff7d1a0,09941,diadema,SP,2026-01-01
997070d4812561b1a8ededcbb6c2429e,bd9849d9ba9ac9f05f53f393b1c85744,13068,campinas,SP,2026-01-01
7ac9814735089053e51d2756d3cdedd9,9a6032bc6bbfbf84eb4d55660786ce17,83390,guaraquecaba,PR,2026-01-01
1bb26cb73f617c0b4eed520cc297ea8d,215a9975430b79bfc8e836ca2dcffb92,29138,viana,ES,2026-01-01
4221d4ffdad18996eb11c8a829d6a073,482749eee2cc3b294f4000e3e839c247,32242,contagem,MG,2026-01-01
3740f4d0edef80f567eca55830ec9e8f,3cdb97c7026f8956cc2211db2b19f270,03261,sao paulo,SP,2026-01-01
c5064807abdc55acd37860160154ed1a,f80125969d737b5ac29b614db66034b8,05135,sao paulo,SP,2026-01-01
80f70f0ca0bcd19bf71e848e51206d68,5ec6ec6338fe161e42b765f5ded9d69c,29182,serra,ES,2026-01-01
c25122206bfcb3ffa950706e1cb10f2b,2b0d2a4ffe3906cd18019c2463cfeee9,13348,indaiatuba,SP,2026-01-01
82f6d48ad3a75669934efe3988ce9b25,f4a0b070b5295e861853a30bd868296d,05181,sao paulo,SP,2026-01-01
20217ca968adf8f08c5916bf09c33d7f,1b735182e76aa01a60c544790d9c5efa,66095,belem,PA,2026-01-01
9a80c8377644236e27f59e83862f1ae2,0a11a4d0e9f9e864f03a7451f0f255b6,12970,piracaia,SP,2026-01-01
72600f002ba1550d6432cb91464f6969,d2f6222b5ebbed04f944b47c66d88326,12322,jacarei,SP,2026-01-01
03b3813a78be4cf5205e70977ad78d29,8941047a0d54f59366a66ba79806ae9b,86600,rolandia,PR,2026-01-01
48f239e15744ed5e7ffbafc6bb6e882b,169381f51e4c3e926ef199364aeced22,41830,salvador,BA,2026-01-01
d1240cdcdb9e6f08aa9a329bf1751c0e,657b9acae4845d34e8766e84be3de88b,12929,braganca paulista,SP,2026-01-01
e60e08d06effbf35575193d851fd8007,78130fb0014a1ecce98e7faa41b6f06e,95660,tres coroas,RS,2026-01-01
0fa5382628eea6bbb19fde8b076dfdfb,ad8afaa36c68da1bb75598c756c1148e,29240,alfredo chaves,ES,2026-01-01
cf9e2b07f78cce347089900f49fb4746,cab5ecc01e69aac95f48b619eb40a882,04508,sao paulo,SP,2026-01-01
1224a9f43655b57c469ab096e6ba5dc2,fc99cf02242e9883997db66f863ab742,25900,mage,RJ,2026-01-01
50c065ad9fbbc477d28bbb56dcb61600,32bd7fa6d305e3c9a073ec9f2c5a49ad,39530,rio pardo de minas,MG,2026-01-01
77dccd21b005b20fc1f1418c979ca354,9fb86d78b0db13b64af3089329149fd5,71645,brasilia,DF,2026-01-01
5957d9ae822bcbe88c00fb8286362339,30cf132fa42d1d4434e6b51827b81491,96206,rio grande,RS,2026-01-01
90065cd5c7c581bf099b1b9bd589a3fe,e8dffc994f5e11c852b8706c0470ce53,37650,camanducaia,MG,2026-01-01
26495cdb066f046945177209f10b67fb,7141f12f335b30c6d8ca881d9f330c69,32470,mario campos,MG,2026-01-01
3487bedbddf4797d7308d0aa43dcf30b,9949e007c1f037474a3423372cccb701,23832,itaguai,RJ,2026-01-01
4a2d2e5f1e7d78c701d998b92fe72bd7,bc82228a4f5fceba5b14a04cb7b4591b,02372,sao paulo,SP,2026-01-01
82f0b75bb50fcb30711e5277e36b3983,4a8c8f751984985cd49f74249da95aae,08485,sao paulo,SP,2026-01-01
973e21d9b220229aedc9ac566294568f,7aa123fb08cb845c66e2d2bb3dee879c,22410,rio de janeiro,RJ,2026-01-01
3e87356efef361b40b30fd699f9e5638,2d3c25ea3f9a4d5136a7ff272b1b0ab1,13043,campinas,SP,2026-01-01
d0e6cb83a3fc27f56be011b2941f54c6,e1858db871ca0cea6d07b5413f450048,30720,belo horizonte,MG,2026-01-01
a7b54e5d33e657bd68a2d411fbace435,aabc3cb2442d5fde20de031b717eee8b,13025,campinas,SP,2026-01-01
0f5b40f9925b49675464fb74869c6547,071bb277b0146da77fac31e70657815e,22020,rio de janeiro,RJ,2026-01-01
c1055f5a8a55684492575d082da04127,e9e222c7329e066228c28fbf0bea98ec,22050,rio de janeiro,RJ,2026-01-01
41a0f53af758a122ca3c491b62ee4949,c948c3a816a6721b2f9d51380f803c34,13972,itapira,SP,2026-01-01
c5827b73d67d474d76a268f0dda54396,d97918f04ae8a0b8e8c8aa5be14b965a,05798,sao paulo,SP,2026-01-01
5a771152dd93d31af819d708942afec6,8b4e378f85633a53f78340e5692b8ba7,88101,sao jose,SC,2026-01-01
c6865c523687cb3f235aa599afef1710,95aec963a6193f24401417870b648031,07600,mairipora,SP,2026-01-01
1d06482d82c32c8752f4decbbffe7623,577f115bcda2b2d4448620beaa01f8bc,20540,rio de janeiro,RJ,2026-01-01
c178d6d544925594fafab0ba493cd645,d76441ab4a22e389561144ffafdaa19c,13068,campinas,SP,2026-01-01
712230fb56aeb8d9084bb813e3249a84,31cb8b5ae4d65859af8fc33b14cde233,15990,matao,SP,2026-01-01
a83a89abd16a03e6376fb659ca7b6612,9dddffdd447ab3aa654122a6a1049906,37640,extrema,MG,2026-01-01
01e0d4fb731e6ee47df3f3f179cc0a0b,9a47f3ac5c51599a24bb848c16ece5f4,05633,sao paulo,SP,2026-01-01
f5458ddc3545711efa883dd7ae7c4497,661a5e18a28b34880ccc60112f2b8e8e,62360,ibiapina,CE,2026-01-01
3ad37c1be46629ea6935f7eb2362b380,d1ad0a5f79589af17562cdfea4b4d8c7,13054,campinas,SP,2026-01-01
295ae9b35379e077273387ff64354b6f,f1f4f45c8602d0db1329eed1c8e935d4,19780,quata,SP,2026-01-01
2f9902d85fcd930227f711cf47012bdf,9676b88a7dd5de3db5ded00d7d36f1b0,02358,sao paulo,SP,2026-01-01
1faf89c8f142db3fca6cf314c51a37b6,1268b060098ed3f22c2e7c34cc72a1a8,38240,itapagipe,MG,2026-01-01
6ca4c791dfb84fbc05cbe68d7d7a95be,f99f864daa60fae827c1a42691f11d81,03211,sao paulo,SP,2026-01-01
47c42b50ab59928b531c450e672ce223,963b5a699e9bba3b80c664365386e69d,05835,sao paulo,SP,2026-01-01
7a7893d13f178fdf58daeff7347e2d94,a9a7ad094e7f664ee17a02d45257ddfd,11410,guaruja,SP,2026-01-01
314675b44a38443e4ba09ab0f462c8c7,d469ff90bd1e879cdfed08343ac1a77c,02209,sao paulo,SP,2026-01-01
3df7ff0b86935d5249e4d6cd56b89131,b5c758a46ae1c305aa9f913d3b895951,45818,trancoso,BA,2026-01-01
ac9fafb8efe7023c1126fc949eaabdc9,373cdc681e007b7c4acb534daaa265da,05084,sao paulo,SP,2026-01-01
80f93f1fabe7772d559a7c349667af0e,be80084c717389b7097326641a8a7208,06704,cotia,SP,2026-01-01
1110eb4465d18a9b7c632cfc80fb53ab,bf004b2b614c68e6d2401afc33741b33,04937,sao paulo,SP,2026-01-01
021ccba47cb1118dfba3213180ffb44d,a8bdc0d9ea28636ee0ada5b9ccb430c9,05877,sao paulo,SP,2026-01-01
a942d13c8e40155ee446ae0909993bfc,8c1a9f0c17eb22e956dcb66dde60f9d3,07085,guarulhos,SP,2026-01-01
ff0a44202beb5310644a0ea439973f4d,3fbdb765b8e1d5608f2621ef4b8ab863,04537,sao paulo,SP,2026-01-01
c305a666dd035c61be69f500d3a2ea36,ac5825d0d9072b54d4dcb8540b1699cb,87265,quinta do sol,PR,2026-01-01
6ba47b28c84367f0c27769d78f1c3adb,8bba2fac2cb38bfb0a323272f63d5f75,85750,planalto,PR,2026-01-01
f3d40ccfde2d918c886b7f2633a33d74,9e7a39dbb0cf16617bd4bf207c32989f,32223,contagem,MG,2026-01-01
fe55fedfef0683a529b51a9444214ea7,bf257f507db19138f5bc4065313c1f87,06764,taboao da serra,SP,2026-01-01
819b0aa9b717f6d78c0f72211bafebe3,87d406e4698a66118241f1f4a407ee03,04216,sao paulo,SP,2026-01-01
09cdb569d94234872c468f2711ca0f91,ae3759d2ee307574752179acccd595b6,13348,indaiatuba,SP,2026-01-01
c3d8fc500d86b1c961ee144395c13a57,367f4686d7112d69feed92b02a1775ed,88501,lages,SC,2026-01-01
207ac9416941d5b76d64875a33fe3659,3256049f46589ca9ddb1dd86043f3948,38175,santa juliana,MG,2026-01-01
22e62a7227eb91f93cb55ef14a20cbd4,0be23e2afd5c5d9a1c2ef6b033e2b17c,95045,caxias do sul,RS,2026-01-01
d79764082a836f215312d98c964ce478,ef2c223efd90366cb6639746cfcfc7ad,75080,anapolis,GO,2026-01-01
2386792ff4818fe030a3b1364994f51e,ab7bed4092cc3dadbaefba86cb45f37f,73081,brasilia,DF,2026-01-01
3c14bd3e2287a1b895bc9af622d3f79a,081e0e600cfd38bd7eabb583b2af18a3,60874,fortaleza,CE,2026-01-01
a4c79e8a9d9fcb82de5dddf33918fb47,399a778f5be153d30884026d52e5313b,95880,estrela,RS,2026-01-01
f3f0e613e0bdb9c7cee75504f0f90679,9f269af9c49244f6ba4a46985a3cfc2e,03436,sao paulo,SP,2026-01-01
f1b66f0324a631de414bc2bf62b5e915,ad85f34e57e670a213885286b6a6a93f,37556,pouso alegre,MG,2026-01-01
6454e6cba392b35aa21527063026fc92,3ed766ba830792bcc9ad889d2607eab7,09811,sao bernardo do campo,SP,2026-01-01
3a874b4d4c4b6543206ff5d89287f0c3,a25d5f94840d3c6a1a49f271ed83f4ec,21715,rio de janeiro,RJ,2026-01-01
229755021cdd010bc07d4f5b35c78ef6,28a9545ffe21521e8fa3870135873d50,13306,itu,SP,2026-01-01
da18c242eff18510c1df2f0337a9be95,5fd0cae43a6002e194fe471367ee22d2,13220,varzea paulista,SP,2026-01-01
ebfb3f2e532c37d5a959ded000c9f603,01593b828c6e7c516ed078a4820ab9b2,14875,jaboticabal,SP,2026-01-01
f3b9b8b6d11fc7c446254660648ca292,8dd26bfb2f0afd35e9f26f9704da080f,95690,rolante,RS,2026-01-01
449057269c318304d8a753f64c181b07,567cce4e47a422c4e6e2021a46c979e7,75901,rio verde,GO,2026-01-01
16c0be52bf7bf9069c6fa0d850c660ac,88b88849a236b3f007be551d5c10daf8,03638,sao paulo,SP,2026-01-01
c495ae8dfa83b158b111fc7b8304f032,55f8517e3e572aa06923169cf5d0b011,13480,limeira,SP,2026-01-01
99de3252658ad6466297273b6047f3cf,5654780522c8bd0731cc276d2e7185d9,03344,sao paulo,SP,2026-01-01
a625f7cf467b00ae83700201dce9a6d0,3ae748b0c0cf7d473b7acac5e07a05ca,75190,leopoldo de bulhoes,GO,2026-01-01
a37a37235d7b3be3e2f95747ca589bda,6ea03cf508c8426284b647626ae5dafd,05849,sao paulo,SP,2026-01-01
5883f965ac70043c2e908c3657c5d548,d0db8f74fe8af2b92d1e7159472874f0,73015,brasilia,DF,2026-01-01
b60550c21000f91484c7d2aa2b8c522e,311dff8c3112b3ea255ec4871cabaf03,95010,caxias do sul,RS,2026-01-01
f54a9f0e6b351c431402b8461ea51999,39382392765b6dc74812866ee5ee92a7,99655,faxinalzinho,RS,2026-01-01
64e006a132d86c9189f9656a1cb41939,caab2adae070645d3e3fd3f43533d378,28400,sao fidelis,RJ,2026-01-01
6fafe51f43d9aff93174e020cd452f66,78dac225c9b06836121cb53fd0084ccb,21230,rio de janeiro,RJ,2026-01-01
d4cd9729eeca5306a2c039fe6e55601e,8689753ac05594f16b97e8bd556b50b0,82100,curitiba,PR,2026-01-01
8f0b436a1be5cd29776f9ddb3bef133a,04e9d0d712ca6da77124d0ee12be1d6a,07786,cajamar,SP,2026-01-01
f384d3d46a938ede0333121a810b4d7d,698a9cafcc15cac8cdbaee64adc6efbe,29171,serra,ES,2026-01-01
e05a24d2c1d2cd3ae0482ecc1b4d069f,63386c87125fd15ae6798a09856e9eff,66820,belem,PA,2026-01-01
e3c94f7080293bcec3facb041c6d0f7b,a26e07ee73082b847d16239481de39be,37704,pocos de caldas,MG,2026-01-01
972e7c5340efc85efad5a12e49eff86a,1450ca0539e1e64a77c08ba841c8be94,13604,araras,SP,2026-01-01
cb633030180d869d7bb76aa783a78b6d,bdd790f120738cf7ae6c93b292f4dad2,04726,sao paulo,SP,2026-01-01
9438adb7579bb0133f0173f39f85ae01,b8a13301c527ebcd83e27cbfb7f06a9a,09540,sao caetano do sul,SP,2026-01-01
b80feb27fb4955a21bca55fdb039af17,fe65c76fc3eb742328d1401c521c95b4,06226,osasco,SP,2026-01-01
998dd72620169c5d4946a893f4f8152b,e139bc5274d13c4f54854f48b0dd25db,70384,brasilia,DF,2026-01-01
d1c6e90ab127d42b75ef2e548b4461ac,63ac99abec6ae9397c61293badd8a268,16360,avanhandava,SP,2026-01-01
9e3a06f863456c3934b9d26037c119cd,d2c89ba54e6cf93abd4ea9bb9e9fbf73,18682,lencois paulista,SP,2026-01-01
8397274a8680c08c3208912c33d63809,9eeaf54f02f98c43be6b0d01e3978660,15061,sao jose do rio preto,SP,2026-01-01
24c63a7108d652ad0ed85589c4575297,a65b62328b640dec0c6054199018fe2b,49095,aracaju,SE,2026-01-01
3d8cfa48830149a95028f6dc880e13eb,f3d96550a8adeb771fe53948521cf602,04814,sao paulo,SP,2026-01-01
fcba45767e1f02cc6c09f78e21e4e643,4829d76fd44a6f080411fdd7d81df23e,29162,serra,ES,2026-01-01
25daddfce277eafad87c4d28d71d8229,677e8fb8d35d03be1fd8fd461c60a1cf,86010,londrina,PR,2026-01-01
9ade348c95b66ce157cad614dc61fe1e,0aa7d3df6008a3d5aa9db07e65cef5d3,29700,colatina,ES,2026-01-01
d19813c8754cc82d0add67df8bd8a38c,0a289ff546b41e561b900c97b7bf6c78,04018,sao paulo,SP,2026-01-01
6133c673d6332117825558e7fbffba34,4dd1fb5dc901ff9a6077edf5b8572e5a,96760,tapes,RS,2026-01-01
70ab5e994ea383619a19687837eedbbc,9fdda3b176806e4447ead693e25ee82a,04474,sao paulo,SP,2026-01-01
1bd00f336a9c3b3c35a720f715e7fe58,620123772a3dcba2bd22515fb40e1fb3,08790,mogi das cruzes,SP,2026-01-01
42791e4b0de64923954b7905a4d523c6,c3fcb03fe74adff0bed2bd510ab06691,91230,porto alegre,RS,2026-01-01
62082173db63a1a735d81f64754914e4,6424423121df7517efd1fa700283c47f,39480,januaria,MG,2026-01-01
147f69d3f50f2d2bc3797f20fe452ab2,331fd4bbcc3082979ac9595762358cba,29050,vitoria,ES,2026-01-01
87b5d2464401b73336fefb8b1e3b91c7,70c0cd25ecddaa0802c169b32c311822,73030,brasilia,DF,2026-01-01
f3318c51c9a6779c89f2567475b4a6b9,df38102d80095da57461f4e328d3ae7e,85555,palmas,PR,2026-01-01
d21eee9c29efbbd504b464caab82b5f1,178abcae329614ef88c84a4f2d01b536,40710,salvador,BA,2026-01-01
14e5f1e56b5d74d9fe35c39e8ba04699,b1011cba0fd71c89bdb2a5c3b90bb1ae,19820,taruma,SP,2026-01-01
3fc0d940852ab274e532e80b1c1d5c2f,a48dc9ff5e16f55336756967c43d7431,37004,varginha,MG,2026-01-01
456dc10730fbdba34615447ea195d643,1974875b4a1d2e2ee6d586e3ba4d7602,05634,sao paulo,SP,2026-01-01
4d833833ec5cc5bb9e6c230820e4bc54,9a9ca2ba7c7df7918e058df64a36c739,36307,sao joao del rei,MG,2026-01-01
debcdbb31583da1dbb6560b95ee39b18,ff5f63dc004a0f064fc459dc73e45bd1,07903,francisco morato,SP,2026-01-01
3c74489596d98affbe4a9388a39bf482,c9f6a5d979d6abcd5e03dde326586a35,05820,sao paulo,SP,2026-01-01
ffc25a124da207c0b90a002ebfaa7184,ae5360aab0ba8d2def152ff0537f2ae9,13660,porto ferreira,SP,2026-01-01
6a562d22d4e2ce223ae7ad8bfd834ab0,bb78f4743e618d1b7d4e8fddb9494542,28893,rio das ostras,RJ,2026-01-01
b40a130a36dc28cdbdabe856f1eee283,e3989ce8a4e6df11d6e653380b318640,11030,santos,SP,2026-01-01
55490de47a9c2abff0a27a5296ae9c2c,31b9951a97199d0d5fa7b5f02453265f,13417,piracicaba,SP,2026-01-01
19c6be9e0d7588d54ad848d44abeae95,d84d4b0fd330741632546d09239344bc,70862,brasilia,DF,2026-01-01
ffe82abbde8061e75c4c0b72f3b2accf,633bd93d8ea8d1b21a3c03a466862f35,06395,carapicuiba,SP,2026-01-01
f481cadc657dd238cf73200b92292644,bd0c1f867e8745eb3ea435b9c5433788,78850,primavera do leste,MT,2026-01-01
c572fd6cdd98e87ea2bc433b6da21078,3e45b1d69bfaf0b7963cbb9dd00196f7,76877,ariquemes,RO,2026-01-01
74bd614c81cbbb1e75aad1b2dd120304,cc46237f7d268f31d98cf34e436d466c,12031,taubate,SP,2026-01-01
de1e5517fb50896bbdcff5814fb31802,2c87620a0cba3dc7cdaf2617928d15d7,24426,sao goncalo,RJ,2026-01-01
64a321dafa36e657f430cd3c2d0c64a0,c9c6d353f4101827b3dbc83b093b2fe6,37031,varginha,MG,2026-01-01
64d181ef52b1829800c598942459061b,d903cb2df3fc0df3e432bc359d8a6bf2,37903,passos,MG,2026-01-01
636f42c08bfabc00ce49edb5af4d4423,7d7f16a95cab713f553bd92a80d3e10e,13015,campinas,SP,2026-01-01
4dafe3c841d2d6cc8a8b6d25b35704b9,10669e874b7ddaab97d6d539578576d7,54762,camaragibe,PE,2026-01-01
7a5846ef7b6f7d58630bb4b0aafe2858,ee23e2b6350cac2c40e521f2253706b7,28770,santa maria madalena,RJ,2026-01-01
6968ea6ff6368619de4d031a15d5c9a6,8051546e4730145100f73eb919000a81,95520,osorio,RS,2026-01-01
74df30b888082a6cfaeb6bbee623e6a2,be7afc56db0978e1f7f9599f89527126,48040,alagoinhas,BA,2026-01-01
264d02bf55980e2934f42a50c221e97c,2f293b442348c20d12aa4537bd3d7234,18071,sorocaba,SP,2026-01-01
d2a79636084590b7465af8ab374a8cf5,c7f8d7b1fffc946d7069574f74c39f4e,88140,santo amaro da imperatriz,SC,2026-01-01
3c628393675b42c6b5ef89461f68ecef,106106992030e0d83e6f1bc9d4054070,30770,belo horizonte,MG,2026-01-01
d19f254a07da73a055409256e9bfe40a,831a032a3327e2b8325faf9d37953870,13478,americana,SP,2026-01-01
74bbe1a0e4f06bd62ede6b5f239bfb0c,7585fac6723f6d9fd6ad21c70ceadb70,22050,rio de janeiro,RJ,2026-01-01
8f437c018d57b705d06574998fc4f348,eb679f5c31d49d7a27b04db1e948b959,28897,rio das ostras,RJ,2026-01-01
9a4900710ff76d73cb3a0d152e73adf0,97f104e8e54ef4147d17fc1536a1482c,97502,uruguaiana,RS,2026-01-01
24e773830688359e8fbf7f89b2a303da,a599645f6c37e9a5dc2d1d48e6cfb9b8,14050,ribeirao preto,SP,2026-01-01
f178c1827f67a8467b0385b7378d951a,9d9ab3b77f0416765b3fbedf94a942a4,12070,taubate,SP,2026-01-01
3a3fc10a053a684ea7b581c82916e794,11f9374f0b84ffc98a1ae50698c2112d,22081,rio de janeiro,RJ,2026-01-01
0bf19317b1830a69e55b40710576aa7a,5ddb4fdd9cef2450d17ae20639815885,13218,jundiai,SP,2026-01-01
e7fb8d2c8a581e31b93defd84ee988fe,8166ab68030fd04c8dc0de68122091ac,11035,santos,SP,2026-01-01
1690401c1e48c9526a79e72ba8c069a2,b33ab8755cd35552942225232a9a8849,68906,macapa,AP,2026-01-01
3a017955f82b5bf61bb51aec865a01ca,ab93bfed86e2417198d66cf58945442e,07401,aruja,SP,2026-01-01
1fc77bb785f297743a18fac02b30de62,766c363986fc269b65ca0bd173b39691,41342,salvador,BA,2026-01-01
4fd75fb5ef1f01c7585bf746092a1544,cc9cbe91f775a595bcb05af59019b396,18683,lencois paulista,SP,2026-01-01
8644be24d48806bc3a88fd59fb47ceb1,4ca5f90433afb5493247f0bafb583483,73350,brasilia,DF,2026-01-01
3391c4bc11a817e7973e498b0b023158,1b542f810484d8c042aed33a7c61a218,04561,sao paulo,SP,2026-01-01
18c934f4cdc994cd04eb13bce3f47a18,9aa5b032a9157594cda43b16a832f738,08260,sao paulo,SP,2026-01-01
fee181bf648906d1c57f84f216976286,4754e3b66497719a91b36268ed9c5718,13760,tapiratiba,SP,2026-01-01
7d527c98f408420a9d5c953e5b89215e,dc184f142552a38189d5d5428d1984a6,37410,tres coracoes,MG,2026-01-01
db925a533d94cee42707026949892c7e,5f03b965e26e79a371d229cfeeb578d7,07991,francisco morato,SP,2026-01-01
8c976a55940af1dcecf9aac47249aca9,9295d6a619a0b00cc7e1904d19a1558f,59214,serra de sao bento,RN,2026-01-01
44e460a655f7154ccd9faa4dbbbaf68a,2b18cd5c428106cc024ee2cc951a0b68,07074,guarulhos,SP,2026-01-01
74805bc388861fa350ed2fade8444e0b,5d710d9a48ebb7fe5ffc2940ff29f346,38401,uberlandia,MG,2026-01-01
d7b9004ff34610bb3451b130ee2bf38e,fb20bf5c01fbc8bb8ab3ec1e4104c9d5,03734,sao paulo,SP,2026-01-01
e42998ccffc48dc87bf70b37e2d61f33,b2d3863477633ff42a3dad9a7dd61cda,36830,espera feliz,MG,2026-01-01
ea36ec29b56eded534644f21b9561efc,cef44ce121b124fdc3438472b1ac4e9a,86020,londrina,PR,2026-01-01
9afa8a81202f94d96ffed6977f09ea63,a1fdca07add1ff66dda1ccc4de576050,37540,santa rita do sapucai,MG,2026-01-01
dcc13a2d32ff7ec6e1920580280f704c,00d03b5e33f8987549c5590313a4ef21,96690,pantano grande,RS,2026-01-01
5d6e19aed6284c2fcb4b1a0eba6820de,a8f2d0c982dc7985992fa2b93fdb7863,06542,santana de parnaiba,SP,2026-01-01
11617a4c5fc72fccb4c2a53ea21c5a3c,ef583977570de5ee4dcb0cb083bde3e1,24350,niteroi,RJ,2026-01-01
e93fa47188d998ecd355fdb87a5e62e3,69fbe1ef33ee18593788e655e348b954,13313,itu,SP,2026-01-01
366e99a4996b3f8f781b60d7549f9e38,16ecae01d286ede5c22b963dc96f08ec,90610,porto alegre,RS,2026-01-01
610a4163b8ab832daf93b4fbb48e9119,95cfb39a7e263160308a934e42cfc4e0,08615,suzano,SP,2026-01-01
03c27921f605f0385f319ba1bbee389b,31a9f3ea5883e3fa0e6ec685504251e2,65047,sao luis,MA,2026-01-01
d3a7f01174c7a3d2905734b89cacedad,0c5e206ec36cc859ac0b248f2ad72e6e,86805,apucarana,PR,2026-01-01
c2d9ace6123e42fa913bd6fad131bf09,a0bb13c6e9da8e2d1af6d0b8d5b61cd1,73330,brasilia,DF,2026-01-01
