order_id,payment_sequential,payment_type,payment_installments,payment_value,ingest_date
4f32c93f66aadbd682294f5cedde7c18,1,credit_card,8,237.08,2026-01-01
58b198357d2b68044f885a370a585ff3,1,credit_card,2,112.08,2026-01-01
e5d931ebd7214cd492fff71fb6a2aeff,1,boleto,1,222.70,2026-01-01
9d513821c0477231fc7c1bfd684d13d8,1,credit_card,1,192.14,2026-01-01
77af7c6e42549e58f42977d5be538d0d,1,boleto,1,128.55,2026-01-01
949d5b44dbf5de918fe9c16f97b45f8a,1,credit_card,1,72.20,2026-01-01
83018ec114eee8641c97e08f7b4e926f,2,voucher,1,62.15,2026-01-01
741fd1b80f015f170a7f458cf86769b8,1,credit_card,1,106.38,2026-01-01
1f69e4870ffb8313df2fef3df0af2718,1,credit_card,5,415.83,2026-01-01
0341b60065c49221a27293793f11b117,1,credit_card,4,125.33,2026-01-01
75d1b089800a77f3c4b653e297632423,1,credit_card,2,41.26,2026-01-01
fdf128b3630c21adc9ca4fb8a51b68ec,1,debit_card,1,46.20,2026-01-01
22d17396ac4c177e0ea83929cd4f845d,1,credit_card,10,217.78,2026-01-01
21c71f62d2554e1ad6c8ba9dc7af2c62,1,credit_card,3,74.16,2026-01-01
46f3c70ec2c3e58a0c126aeb5d10d9b9,1,credit_card,8,695.61,2026-01-01
34276839abbc2d596eb36540d36c624c,1,credit_card,5,217.78,2026-01-01
ec07555943e04d757937a8bea3a75ed7,1,boleto,1,126.33,2026-01-01
da8be3bb62e9bf01e2e1a3bfd74ebd1a,1,credit_card,10,2751.24,2026-01-01
00571ded73b3c061925584feab0db425,1,credit_card,4,389.82,2026-01-01
6de3383be650cfe96aed26171ad65c47,1,credit_card,5,355.77,2026-01-01
c263211bd219538f7c031591e87ef0d7,1,boleto,1,753.94,2026-01-01
9db49839ad325c2bf4303df727694be2,1,boleto,1,62.74,2026-01-01
ec3d63b91b19bedcbe453ea0df14dd50,1,credit_card,2,117.96,2026-01-01
cfd355e6233b9854f7decc72472f9c3e,1,boleto,1,36.77,2026-01-01
5b96fa278c2b3c1e29c190ef1b651d08,1,boleto,1,36.52,2026-01-01
5acce57f8d9dfd55fa48e212a641a69d,1,boleto,1,43.00,2026-01-01
1e8c81805b92ff169971231458670460,1,credit_card,8,257.94,2026-01-01
4b81496f1e0fd587a7394ba1e1b8aebb,1,boleto,1,18.76,2026-01-01
9370fc845feb5045400765a17c075cae,1,boleto,1,82.70,2026-01-01
a4591c265e18cb1dcee52889e2d8acc3,1,credit_card,6,175.26,2026-01-01
2042abeefae68e63a8aa30edd4b0eb48,1,voucher,1,162.04,2026-01-01
0dad6beca7ed0e352668498c29089900,1,credit_card,6,110.89,2026-01-01
bd3f8b3f4ff1469c0709218f7fde9fe8,1,boleto,1,43.22,2026-01-01
c9c52a849ead8fc8b85d828ae740ec78,1,credit_card,7,76.65,2026-01-01
794f771a39b24c7c47aa9eb198f066ed,1,credit_card,2,36.75,2026-01-01
c2d07d9078b700b9198a126183867c16,1,credit_card,2,30.79,2026-01-01
908e767e28908dc5ec61fe0ef8ef03f9,1,credit_card,6,63.46,2026-01-01
989225ba6d0ebd5873335f7e01de2ae7,1,credit_card,1,63.10,2026-01-01
1b5bd1070a7857f30e0856e204f30f25,1,boleto,1,46.69,2026-01-01
5a88502f6bbc1f8c972aa98c64830616,1,credit_card,3,103.14,2026-01-01
54912035e047f9834df97cdfef0d2768,1,boleto,1,21.04,2026-01-01
95266dbfb7e20354baba07964dac78d5,1,credit_card,3,187.57,2026-01-01
3f596c69e8e78788530d898331118c7c,1,credit_card,3,44.37,2026-01-01
a027919471097ed720c04340e1495e1c,1,credit_card,6,315.84,2026-01-01
9dc8d1a6f16f1b89874c29c9d8d30447,1,credit_card,4,916.02,2026-01-01
05ae7d6bd78e2a61f4c0076a9d690aa8,1,credit_card,1,235.83,2026-01-01
bb90b02637daa6d6ea968529eed50699,1,credit_card,1,307.68,2026-01-01
64ea4c51ad1203229ba011693f35da54,1,credit_card,3,104.87,2026-01-01
a865adb8bec2475e30e835eaf1b9e7d6,1,credit_card,10,339.09,2026-01-01
0917636d789ce3b3eac37895935af5c2,1,credit_card,1,85.14,2026-01-01
c2215076050fa358934105b15c34cf3b,1,credit_card,2,102.03,2026-01-01
38971812f1db9e4a30885e5574dcbe53,1,credit_card,3,259.98,2026-01-01
f312113915f8f85b447cbbb41a3bda73,1,credit_card,1,59.68,2026-01-01
d4ab8a264235be36f72a07621046d082,1,credit_card,5,215.15,2026-01-01
9855054362f487c4f25172bd0b8a44cf,1,credit_card,1,127.89,2026-01-01
cc06813c8d9909633f390ed9b5df999f,1,credit_card,1,173.59,2026-01-01
641fb0752bf5b5940c376b3a8bb9dc52,1,credit_card,10,386.33,2026-01-01
afe207b8795179c5b29bc4c2f0052178,1,boleto,1,124.50,2026-01-01
90349f264a3d6a2525a34598d09dda6b,1,boleto,1,314.34,2026-01-01
4d4ef6cd8147028ffd8c18dc0f6e3050,1,credit_card,8,87.58,2026-01-01
d262943abbea3ae2db6528a4261ba247,1,credit_card,10,188.31,2026-01-01
d118d545516947d2d82fda28e9d631af,1,credit_card,1,112.10,2026-01-01
47cdb12caf2067098633bc9a0d3679f7,1,credit_card,2,144.99,2026-01-01
ae17bb94dfb3eaf396cd393eace1de80,1,credit_card,1,57.46,2026-01-01
a06c43ed81f5c604287461f4d21949ce,1,credit_card,2,137.04,2026-01-01
682fba8f9ac0c164d162ff702d6bcc23,1,boleto,1,46.78,2026-01-01
0132451f29a10b66a5cf1bacc85f9afe,1,credit_card,3,215.56,2026-01-01
9f035a4126d6f9cf43447e9b8eb6abae,1,credit_card,10,295.00,2026-01-01
3ad68235680db3c8a491e0362402fd96,1,credit_card,1,22.38,2026-01-01
4f38a875c972c4803a792f62b999b4cd,1,credit_card,4,247.68,2026-01-01
97c6f98cd025659444b815df5050d8d7,1,credit_card,3,163.97,2026-01-01
83ea47ad24b5fce57aa5ade0fd069c94,1,credit_card,5,58.14,2026-01-01
6a6c7d523fd59eb5bbefc007331af717,2,voucher,1,136.13,2026-01-01
4fe2fd5509bca02cbd39aa5b3eeb2a8f,1,boleto,1,51.20,2026-01-01
17c2ee64306efa76f1389315a974eeba,1,credit_card,5,91.18,2026-01-01
83018ec114eee8641c97e08f7b4e926f,3,voucher,1,24.86,2026-01-01
f3e7c359154d965827355f39d6b1fdac,1,boleto,1,104.11,2026-01-01
f049e19134a95d09c806851a5ea1872e,1,credit_card,1,31.75,2026-01-01
4fc42727f0b542099a7568206da01fa6,1,credit_card,5,100.34,2026-01-01
c761a8b74f1e876bc5efc4186f720e27,1,credit_card,10,101.90,2026-01-01
cc86a65e920aceb9fe3bbe49bab2bd52,1,boleto,1,46.01,2026-01-01
7206b86ea789983f7a273ea7fa0bc2a8,1,credit_card,4,49.69,2026-01-01
35b7d83c8629ba8d0f718d9d293cf436,1,credit_card,8,179.22,2026-01-01
714e2644ab665027234ed7a6b3e82274,1,credit_card,6,66.74,2026-01-01
343076b69aa1f03ee4beb49cf6baee58,1,credit_card,1,206.87,2026-01-01
b436fd24a04e7267307e1d900faa8eb1,1,voucher,1,62.75,2026-01-01
df6e64a3be9ccea48c3bfe8e096e8749,1,credit_card,2,107.78,2026-01-01
c09652e16426e2ecbb85f2617192904a,1,boleto,1,399.25,2026-01-01
3c333445207b077f35c9e81a7e7c7273,1,boleto,1,74.63,2026-01-01
e69e2290db6b2d3b7593a40112e1a82a,1,boleto,1,126.67,2026-01-01
f3381b1e6c37c70f2b3c9d211b166412,1,boleto,1,108.77,2026-01-01
694630e7a7713c116a9b7f0ba3377382,1,boleto,1,121.68,2026-01-01
939e85580cc5404abd2ba9df25330fb8,1,credit_card,4,57.20,2026-01-01
d52140bee663636aa4f6057e50bc06a3,1,credit_card,3,147.28,2026-01-01
409e4a6eadbdc33f16ccf0bda01eec1f,1,boleto,1,195.92,2026-01-01
b276e4f8c0fb86bd82fce576f21713e0,1,credit_card,2,188.41,2026-01-01
a57a5bbb57b15b49050bc6a58a2f240e,1,credit_card,1,48.99,2026-01-01
a4163ebff79ff34a631c57d5350215ae,1,credit_card,10,148.18,2026-01-01
35660aec0cc42b6257e24281ee0e6255,1,credit_card,3,155.00,2026-01-01
e481f51cbdc54678b7cc49136f2d6af7,3,voucher,1,2.00,2026-01-01
92a9ef7f0a0d392c9ad0d5f44e86b4ba,3,voucher,1,25.00,2026-01-01
045c9852284420b9c02d156436e1481c,1,credit_card,1,55.13,2026-01-01
fbf9ac61453ac646ce8ad9783d7d0af6,1,boleto,1,125.43,2026-01-01
a840a7a89e3d9137358eb7b9408681fe,1,credit_card,5,305.70,2026-01-01
663830a477534735bbdec9de01113fa2,1,credit_card,1,38.41,2026-01-01
b60b53ad0bb7dacacf2989fe27ad567a,1,credit_card,1,301.30,2026-01-01
f7fd9088963ee4f442fd642219d80fb5,1,credit_card,3,69.90,2026-01-01
634e8f4c0f6744a626f77f39770ac6aa,2,voucher,1,227.20,2026-01-01
31b157fa9491800710e3feeb482ccee9,1,credit_card,1,122.37,2026-01-01
95d9d2979d40161be87292ff88563cba,1,credit_card,3,64.58,2026-01-01
cc66dee6fbc18bb79903c3a2cc14ff52,1,credit_card,6,136.40,2026-01-01
f61b61c2cbb4192ccaf9c2c76a4cc971,1,credit_card,1,49.73,2026-01-01
2807d0e504d6d4894d41672727bc139f,1,credit_card,1,17.28,2026-01-01
c619ac0f9cdcfcebdfb9490451166da4,1,credit_card,1,159.04,2026-01-01
09d3f9f1be63c067456cc619076685a1,1,credit_card,1,63.86,2026-01-01
d92d62eadcca8fd6509c4d0afad5b2c2,1,boleto,1,98.69,2026-01-01
b92fa055c4f004d4ae52eccce4efbe5f,1,credit_card,2,42.68,2026-01-01
5f69f6bf68dce110479aa0bb515b47c8,1,credit_card,1,38.72,2026-01-01
434d158e96bdd6972ad6e6d73ddcfd22,1,boleto,1,508.17,2026-01-01
c8627adf430caff83161acbeb344d8f5,1,credit_card,1,285.59,2026-01-01
6e09e14cbfbf46215f17805edfb79aae,1,boleto,1,44.09,2026-01-01
5561adcb0fd46da4cad3048fa4e7fc00,1,credit_card,1,109.35,2026-01-01
0ac645ddb846d1373321decb39c9956f,1,credit_card,1,134.66,2026-01-01
c26b94aa87e95d1c1eb1b592f43eb223,1,credit_card,2,204.06,2026-01-01
d62387acb3914789e712406e9882e549,1,credit_card,3,99.90,2026-01-01
fbbd2907c49e21c3c105257b12772380,1,credit_card,3,222.38,2026-01-01
d10090be5f75fb89b6817469f0ce1a30,1,credit_card,2,32.13,2026-01-01
734e7d1bbaeb2ff82521ca0fe6fb6f79,1,credit_card,1,43.46,2026-01-01
c158e9806f85a33877bdfd4f607b72e7,1,credit_card,3,100.91,2026-01-01
64a2b20e6611bf80d933549f4c45ad84,1,boleto,1,40.78,2026-01-01
39a0eaa2a980c810beaf68d76e52fa96,1,credit_card,2,198.16,2026-01-01
6f5a2dbe5ccce73a9d053a542baabd1c,1,credit_card,4,307.64,2026-01-01
0b0f3c7a9bcb6ad1fccab28f9240da6f,1,credit_card,1,96.47,2026-01-01
65312c6e4ce03c0fb633a4ac541949d8,1,credit_card,1,68.59,2026-01-01
09bb35a3939c3181b4a5619cb3918976,1,credit_card,2,116.94,2026-01-01
142ac5357e541e5881d26fc5eb5f3754,1,credit_card,2,311.81,2026-01-01
9c1becadc6a0c6445eb02167b8d1bbff,1,credit_card,3,36.69,2026-01-01
22ff7c206b68858435452298296c2fcb,1,credit_card,5,50.86,2026-01-01
cf18c0b77059499a99818871229ab994,1,credit_card,6,149.85,2026-01-01
0acdae809654a2de1235d18a12cf73f3,1,debit_card,1,66.07,2026-01-01
44fdca9e41cfd8248c3ac1e369447eff,1,credit_card,3,148.23,2026-01-01
faa911f9ff46e53aedc9408c5d6a24ad,1,credit_card,2,112.86,2026-01-01
4906eeadde5f70b308c20c4a8f20be02,1,boleto,1,162.25,2026-01-01
cf3d593f97ce4a58adbd6b488579fa36,1,boleto,1,20.29,2026-01-01
00125cb692d04887809806618a2a145f,1,credit_card,1,135.41,2026-01-01
138849fd84dff2fb4ca70a0a34c4aa1c,1,boleto,1,52.84,2026-01-01
e425680f760cbc130be3e53a9773c584,1,credit_card,1,50.25,2026-01-01
1370fae9b19ee5e01a2d609eb18b7c8a,1,credit_card,8,145.50,2026-01-01
2c3a5e5f5bc3ae78ed5748461e62d47d,1,credit_card,1,69.73,2026-01-01
d8a7be3bdd16ebaf4601bc8252f54a08,1,credit_card,4,128.09,2026-01-01
ee64d42b8cf066f35eac1cf57de1aa85,1,boleto,1,22.36,2026-01-01
d8e2d2a26010eb732a91d8b6952e2c9e,1,boleto,1,99.80,2026-01-01
7753606fb1d0067848f8a1a7ae5abefa,1,credit_card,1,137.74,2026-01-01
7f97f025c45cac922275120fdee4e062,1,boleto,1,34.86,2026-01-01
6ffdb56df83717770ba1d34001f4686a,1,voucher,1,37.54,2026-01-01
2cb414479754a8e1ed07eed0ccfc0778,1,credit_card,6,438.48,2026-01-01
a6aeb116d2cb5013eb8a94585b71ffef,1,credit_card,1,59.34,2026-01-01
af500adf58ab55b8bdd27be8cf81aeba,1,boleto,1,95.34,2026-01-01
ee3fad68d0f56d60e91a2363ec879e44,1,credit_card,5,264.07,2026-01-01
48b7d84507eb52608a007fde9d641daa,1,credit_card,2,49.09,2026-01-01
bfe42c22ecbf90bc9f35cf591270b6a7,1,credit_card,1,42.40,2026-01-01
6abaa1126b7b6ae01eb168ec3da96dac,1,credit_card,1,67.44,2026-01-01
f93af565de05d2427790ad8d0368a80e,1,credit_card,2,88.31,2026-01-01
46c22ce0488991c798933effd2b57574,1,credit_card,2,139.59,2026-01-01
3a830ecb5338f0ff69822d388b64822e,1,credit_card,3,207.02,2026-01-01
1da00355018ed3e0fdd548cf3ddada99,1,credit_card,2,80.10,2026-01-01
28fa410eec232354726af94904c6fa9b,1,boleto,1,100.57,2026-01-01
1446390485bfa8ea593dbd273d725218,1,credit_card,8,102.64,2026-01-01
03f83b59e7c7355647462745b18119f1,1,boleto,1,27.60,2026-01-01
43488f856ed3fa3e7d3f8228755d383b,2,credit_card,2,27.77,2026-01-01
def622b4b003c4749c889dd9a0b43eca,1,boleto,1,53.30,2026-01-01
8563039e855156e48fccee4d611a3196,1,credit_card,4,106.95,2026-01-01
c3716204ec5bc2bc5593bee858279148,1,credit_card,4,88.49,2026-01-01
9a886ac42ca6eb5571fbdd1bdd8be02e,1,debit_card,1,37.86,2026-01-01
dc400373e624e9b0435847a79813c658,1,credit_card,1,0.33,2026-01-01
14d68c5b215a31950340dc9cb3f73efe,1,credit_card,1,137.60,2026-01-01
7b2f3756c235e93b2ad6330c54805401,1,credit_card,1,82.32,2026-01-01
38b7efdf33dd5561f4f5d4f6e07b0414,1,credit_card,1,44.09,2026-01-01
4df92d82d79c3b52c7138679fa9b07fc,1,credit_card,5,109.20,2026-01-01
e69bfb5eb88e0ed6a785585b27e16dbf,1,credit_card,1,8.34,2026-01-01
6a3cdd7762dfe7bfa407496303097855,1,credit_card,1,157.91,2026-01-01
1cbcc355e275e5143ab1dbf260ca14f1,1,credit_card,1,14.72,2026-01-01
8e9e2a5d159d5718b34b926a34a0498f,1,credit_card,1,56.78,2026-01-01
91bcade2288597459e1dbce52d6d0ef9,1,credit_card,6,163.32,2026-01-01
f343624eab419250ad81f1ce6be22c93,1,credit_card,1,85.60,2026-01-01
df8e5e994bcc820fcf403f9a875201e6,1,credit_card,8,96.17,2026-01-01
7d2286ec219f58023352077d938dee48,1,credit_card,1,143.94,2026-01-01
cf771efcb04c578f9d3619f2632d8333,1,credit_card,1,87.55,2026-01-01
673426deedf113369fd0f139e97ed084,1,boleto,1,164.71,2026-01-01
3b4ad687e7e5190db827e1ae5a8989dd,1,credit_card,10,865.01,2026-01-01
a9b151f0c0471d9b2534fa73c9c0e123,1,credit_card,3,206.51,2026-01-01
5a630e3d4aeb6fca86404481eb19cfe7,1,boleto,1,164.06,2026-01-01
690199d6a2c51ff57c6b392d7680cbfd,1,credit_card,3,73.25,2026-01-01
eb7aac057d7c17adb860b770451ae250,1,credit_card,6,328.82,2026-01-01
95e42e6aaf6264cd3e77c06b32dc3003,1,credit_card,8,92.85,2026-01-01
b2f3763408103bc7173bb36ed02dbeea,1,credit_card,1,402.49,2026-01-01
f9f76d0f8ab416a42a2a3dad0d710162,1,credit_card,3,286.54,2026-01-01
37d6c8f1b209eab8d1b6522a1a3e4d88,1,boleto,1,35.24,2026-01-01
8dbdb81783a3c754dc9441826510a36a,1,credit_card,2,117.20,2026-01-01
1ac605c3c8e2ee53279c7b0bd52c6aec,1,credit_card,5,177.02,2026-01-01
6f36c999f8ef8d1a3a999079a5b637aa,1,credit_card,10,262.86,2026-01-01
962debbd5f682617761de8b0f7789bc5,1,credit_card,1,47.74,2026-01-01
cafc9b2f7d35ec42bdb74347cc6e8a70,1,credit_card,1,55.63,2026-01-01
3ec2c982a9497e2aa32da12b18ce7266,1,credit_card,1,77.38,2026-01-01
d7f4e2f755cf2f40aa7c39804cfe01c4,2,voucher,1,30.22,2026-01-01
b8bfafcbe46deea4900feeffb2d6afaf,1,credit_card,2,86.02,2026-01-01
68a001baa8dbd45ba5096b470f57a498,1,credit_card,3,59.10,2026-01-01
1a4cc55b483d875e3b8bbd64a1b31bba,1,credit_card,1,67.05,2026-01-01
f419e615bbdeb34741d4bdd661ff8599,1,credit_card,1,75.10,2026-01-01
9f882c1f904b7dd156572ada58d7a7ae,1,credit_card,1,102.74,2026-01-01
6d7de866a140b19d09e825b2a4e944c7,1,credit_card,1,139.80,2026-01-01
f056d4857c146c38ff02566b3e152bca,1,credit_card,1,183.13,2026-01-01
bd3e89bd89fac4760b244047d795e2fe,1,credit_card,5,61.75,2026-01-01
1d767ef13195f2cb3337b6b077e1f752,1,credit_card,5,157.16,2026-01-01
1107e64e1795b6cf551a7044612e8bd8,1,credit_card,4,161.84,2026-01-01
ccbabeb0b02433bd0fcbac46e70339f2,1,boleto,1,43.00,2026-01-01
a236ae70310b60403c3adac81f96d5e6,1,credit_card,10,186.10,2026-01-01
f15ee2f37da0500e278ec213c201edf3,1,debit_card,1,347.31,2026-01-01
f7959f8385f34c4f645327465a1c9fc4,2,voucher,1,22.03,2026-01-01
f2fa3795760c35b8c05fa8e2f09d5143,1,boleto,1,518.39,2026-01-01
f7959f8385f34c4f645327465a1c9fc4,1,credit_card,1,6.83,2026-01-01
d86359a45e3f6c6d8b35f7b13e41abf5,1,credit_card,1,124.70,2026-01-01
4d630f57194f5aba1a3d12ce23e71cd9,1,credit_card,2,240.23,2026-01-01
3d34d8e3ea34d73617a75deea86ced48,1,credit_card,5,106.16,2026-01-01
92a9ef7f0a0d392c9ad0d5f44e86b4ba,2,voucher,1,0.14,2026-01-01
01855f880aae9a984c7c33b26fcf2e02,1,credit_card,2,95.52,2026-01-01
cdbe906438125d1d5bf88bb289f8ed61,1,credit_card,6,132.49,2026-01-01
b5ae10bf67afb6e14718789096f22787,1,credit_card,10,1075.12,2026-01-01
d44b754260def6c94daa9e661e530044,1,boleto,1,147.64,2026-01-01
cd864dfff08db3d739750d749ec053b3,1,voucher,1,47.10,2026-01-01
06875ab72c5b9bb2eb303a70031bfeb0,2,voucher,1,22.68,2026-01-01
b9afddbdcfadc9a87b41a83271c3e888,1,credit_card,3,75.68,2026-01-01
550a019d25590b5b3b6d31c0fd3edbbb,1,credit_card,1,41.86,2026-01-01
23f553848a03aaab35bb3f9f87725125,1,credit_card,2,117.77,2026-01-01
6ac882284d5fcde113962e178ba0edbb,1,boleto,1,48.60,2026-01-01
02aec12849744e266394182861265286,1,credit_card,4,210.64,2026-01-01
711f6009f8bf028b3fa426696b581432,1,credit_card,3,63.08,2026-01-01
a2fc0d6559cd85b95e1a02c8d97d55ec,1,credit_card,1,27.38,2026-01-01
d977821da81b766c90bcd3351f0dbf19,1,credit_card,1,46.13,2026-01-01
0bc4a984d79279c843421830f595273c,1,credit_card,7,85.52,2026-01-01
0197cb265e2c84b9f89dfd784095d2f6,1,boleto,1,378.91,2026-01-01
1b99333d39cf95f48be3864b2e1e88b3,1,credit_card,4,49.84,2026-01-01
66f6b3a33b0339acbf55dd71977c4293,1,credit_card,1,85.24,2026-01-01
96f182413ae321e91ee91f3e422c6416,1,credit_card,1,91.79,2026-01-01
0c228d925a49aa5e3b35febb948f4f72,1,credit_card,2,161.01,2026-01-01
b323a1bf3949211f3d9fbc43772534e6,1,credit_card,3,102.13,2026-01-01
5713bef560364e39ec1630ff62449492,1,boleto,1,39.85,2026-01-01
2728209b1b0553533bce4afc52716b60,1,boleto,1,383.98,2026-01-01
f373335aac9a659de916f7170b8bc07a,1,credit_card,3,59.18,2026-01-01
14986dd5b5dc6b4203bda6666311e4d0,1,credit_card,3,169.30,2026-01-01
9cf566da5a3277749dbd61fa060e8110,1,credit_card,5,205.57,2026-01-01
67b47f35ec923e39f1203f3cfa80f5e3,1,credit_card,4,41.69,2026-01-01
f175d67589e059cbbda956f10f0702e6,1,boleto,1,18.62,2026-01-01
a910f58086d58b3ae6f37aa712d377b9,1,credit_card,5,145.66,2026-01-01
3b14820d642ea72e95df3289b6539c1c,1,credit_card,1,95.40,2026-01-01
e4de6d53ecff736bc68804b0b6e9f635,1,boleto,1,231.12,2026-01-01
e91398c99556f8519e116e6ca4f774e1,1,credit_card,1,60.22,2026-01-01
b52d29abb97a3978df1d8922bfe36fbe,1,credit_card,5,283.54,2026-01-01
75351e48296ef42211a0b80c427aae57,1,boleto,1,98.16,2026-01-01
40c5e18f7d112b59b3e5113a59a905b3,1,credit_card,3,128.68,2026-01-01
7d7b903bbd7d3b762ad60115c30185f2,1,credit_card,4,123.38,2026-01-01
e346cd9299371b18c0b28e8e29a5e376,1,credit_card,3,42.59,2026-01-01
15fb9c745e91eff5482a9af2a5fad0e6,1,credit_card,1,137.38,2026-01-01
07fbc4f433fc8754c492bc6dfb0b1c52,1,credit_card,1,116.13,2026-01-01
64a9f2b487f66506d463ca18152280e8,1,credit_card,13,135.52,2026-01-01
2d9ea2efa410b1efd6bbd47d126819b6,1,credit_card,1,98.82,2026-01-01
e9280658289b5c5215dcc3b7183c0541,1,credit_card,1,35.69,2026-01-01
50c71607b83f5edc9a65e7c7d9910b1a,1,credit_card,1,105.28,2026-01-01
6c12feac9a308e1382d9b19cca7f20b2,1,credit_card,4,220.97,2026-01-01
6a4b06a2b62d1f2c69cf1f7a4eae074a,1,credit_card,1,46.85,2026-01-01
7fd4d653725c9338a9c3eae892dbf616,1,credit_card,1,63.37,2026-01-01
eba75422c6a2414d3cd8289123e64200,1,boleto,1,140.67,2026-01-01
955e2b622db1a1f4031ef035ce9a861f,1,boleto,1,211.89,2026-01-01
aa2e81559d88cca16ac122e7627078c8,1,credit_card,10,125.43,2026-01-01
80d36d94a5ac668fd0479b5e848207c9,1,credit_card,5,319.99,2026-01-01
db0d194c127a36909de3bda3edad30bc,1,credit_card,5,145.50,2026-01-01
6245ae0abd9de1ae647b5da78c0ea69b,1,credit_card,1,74.74,2026-01-01
9ceb8ab5165cefecdddb546cb5a6362b,1,voucher,1,138.09,2026-01-01
45ed6e85398a87c253db47c2d9f48216,3,voucher,1,0.00,2026-01-01
df82ea7ca7f0f799161e0fd92c3ab96a,1,credit_card,2,355.38,2026-01-01
08652363092b158440e2422e7c3ccaf4,1,credit_card,1,82.59,2026-01-01
492bed007520827cbed51959e4ce4385,1,credit_card,2,94.31,2026-01-01
0ab63e307694f40a88a0ecd358c0939d,1,boleto,1,163.13,2026-01-01
93ec3e2c9a4beee38c28973d307093e1,1,credit_card,3,204.45,2026-01-01
5f674c43ef69fe052df34f1519f7bc12,1,credit_card,1,133.46,2026-01-01
1790eea0b567cf50911c057cf20f90f9,1,credit_card,4,224.90,2026-01-01
a69bb719ee2c8b4a25bf1a1a5f3ae686,1,credit_card,2,109.35,2026-01-01
98e54ac24cb241c366307ed88ae84902,1,credit_card,6,400.65,2026-01-01
4630b9ea86d473a936d6dd589cee8b22,1,credit_card,3,38.16,2026-01-01
25ebb07a1069a75d3cb9baf0a94f22d0,1,credit_card,8,201.42,2026-01-01
ed91235fc08276eed0470b26a6dbd4a3,1,credit_card,5,363.96,2026-01-01
14e6e050a57912543937e93051cc7b2c,1,credit_card,1,68.63,2026-01-01
f31535f21d145b2345e2bf7f09d62322,2,voucher,1,100.00,2026-01-01
7ab9c55c59eaeea579d047e2d8aaed81,1,boleto,1,22.46,2026-01-01
8447ff843b2616c50c0ced28ab1dae03,1,boleto,1,238.69,2026-01-01
675bc8cd15e6b9225582b9161288670f,1,credit_card,10,258.90,2026-01-01
0d13e311818a800d01cd46fb35dd3c27,1,credit_card,7,166.70,2026-01-01
c75acba615d2db29345327974641467d,1,credit_card,3,111.89,2026-01-01
6fa204b6cf6dcfe6c9adca7dc53aa32a,1,boleto,1,108.01,2026-01-01
18905a8655f8255bf50d2eeadce2641e,1,boleto,1,30.53,2026-01-01
390d4039e108e33c6a93031f5f3f9e0d,1,credit_card,2,455.29,2026-01-01
e3447938231fb6ba2fee0231b51eca59,1,credit_card,2,172.14,2026-01-01
e811880120e802367a37c73fdbc0a7a2,1,credit_card,10,596.27,2026-01-01
10918fe4d665fda80034712895c2b92f,1,credit_card,1,76.18,2026-01-01
879195f2460f97ab2f3bf119f2e8638b,1,credit_card,1,39.75,2026-01-01
6c2953724cd30669e1b904e179a2346f,1,credit_card,1,66.78,2026-01-01
5487a8ac1699754d975f853ce8bb9321,1,boleto,1,187.19,2026-01-01
8f06cc6465925031568537b815f1198d,1,credit_card,9,317.34,2026-01-01
f376081d7c5f1767fbc7fae2d19ca32e,1,credit_card,1,309.72,2026-01-01
22bd668810988f93e2c335459e72a312,1,credit_card,6,76.63,2026-01-01
258f2e5dd769d9314b349f5650005dcc,1,credit_card,3,165.40,2026-01-01
b34523b3a1e3a1ad856985080738c879,1,credit_card,8,299.75,2026-01-01
f29d0fd6d4e6d5ce550e0b2f9335116c,1,boleto,1,69.90,2026-01-01
6be749c0e984143242faa174d084889f,1,credit_card,1,223.54,2026-01-01
c3cb4c7c4b963ab08b07a5dca5baf05d,1,boleto,1,134.58,2026-01-01
4bb6e6f5af26e1f5951d934386615406,1,credit_card,4,94.74,2026-01-01
813f8916cd12b887b0fa271f3263a4d3,1,credit_card,1,42.42,2026-01-01
d7f4e2f755cf2f40aa7c39804cfe01c4,3,voucher,1,30.22,2026-01-01
3d087f98b006ae162b5e3b56e7bfdb4a,1,credit_card,7,72.64,2026-01-01
432aaf21d85167c2c86ec9448c4e42cc,1,credit_card,1,54.36,2026-01-01
0ae7144116fa718b3bb90cd8d855713a,1,boleto,1,133.02,2026-01-01
3ec275bc012162de739c7ab6dcf11677,1,credit_card,3,88.08,2026-01-01
91b2a010e1e45e6ba3d133fa997597be,1,credit_card,8,192.68,2026-01-01
f3c95cc4d7074e5b709ac1a9c10dea1c,1,credit_card,2,25.46,2026-01-01
39ca4fbb87367cf7440fc32125b86202,1,credit_card,2,38.96,2026-01-01
0fc34e566d3273325c404c113f4a8b2a,1,credit_card,2,205.07,2026-01-01
fe91d55ea129eb6d5a2d5fc82bcacbd0,1,credit_card,4,47.30,2026-01-01
34513ce0c4fab462a55830c0989c7edb,1,credit_card,1,114.13,2026-01-01
3bb580c88504df63102b61f70164fb75,1,credit_card,6,319.11,2026-01-01
87afd3fd1ec1b984a228c772b5dd2a4c,1,credit_card,8,96.43,2026-01-01
72344ea1113e3227494c465a64ae58aa,1,credit_card,1,64.79,2026-01-01
a0411a1811cf1c3c1312372cb0495c6f,1,credit_card,3,193.82,2026-01-01
fd9b8ed51e5ffedf7a56bea36cc5b6f9,1,credit_card,3,43.32,2026-01-01
b65067f5a1e9e4aea30dae0dc505119b,1,credit_card,1,31.99,2026-01-01
